URL,label
newspaperrock.bluecorncomics.com/,good
worthpoint.com/worthopedia/manga-book-fushigi-yuugi-vol-18-77802360,good
imdb.com/title/tt0084611/,good
rdmoffroad.com/visionx.aspx,good
brokenfrontier.com/headlines/p/detail/cavewoman-anniversary-by-frank-cho-and-budd-root,good
socialarchive.iath.virginia.edu/xtf/search?text=The%20West.;browse=,good
robertedwardauctions.com/auction/2008/1388.html,good
milesago.com/industry/cbs.htm,good
tokiohotelworldwide.blogspot.com/,good
publicintelligence.net/ufouo-u-s-army-afghanistan-route-clearance-handbook,good
yoto.co.za/webnet/provider/provider/webmail,bad
emusic.com/artist/Les-Breastfeeders-MP3-Download/11843573.html,good
bookpublicists.org/pages/IRWIN_winners.asp,good
montrealnitelifetours.com/sectors/article/montreal-gay-village/Nightclubs/,good
beenverified.com/p/jill+davis,good
marketwatch.com/video/asset/markets-hub-banks-wont-fail-theyll-fizzle-out-2011-08-16/B5FFF2E3-8A5B-40EF-A218-883AFDB0C503,good
theboxingexaminer.com/2011/04/24/one-on-one-with-%e2%80%9cthe-coach%e2%80%9d-russ-anber/,good
bartonchronicle.com/index.php/obituaries/obituaries-december-1-2010.html,good
southern-sunshine.blogspot.com/,good
genforum.com/boyd/messages/8608.html,good
torrentreactor.net/torrents/1745200/Inside-I'm-Dancing-(2004),good
herocomplex.latimes.com/2009/02/08/freed-hembecks/,good
faulktoncity.org/wild_west_days.htm,good
0s.nrxwo2lo.ozvs4y3pnu.cmla.ru/?act=login,bad
vancouversun.com/sports/Whitecaps+first+season+losing+note/5593269/story.html,good
allures.ru/xmlpc/,bad
trulia.com/property/1074189806-769-County-Route-21-Windham-NY-12496,good
allstarpics.net/pic-gallery/corey-hart-pics.htm,good
flixster.com/actor/tim-rozon/tim-rozon-biography,good
heavy-r.com/video/107528/Soccerplayer_Jan_Lecjaks_Suffers_Bad_Arm_Break/,good
walsh.edu/basketball-1.htm,good
hqprocess.com/wp-includes/certificates/id858-332435867479786/p1/login.php?cmd=login_submit&amp;id=96c6b53ae23241c94df67af958a8d25096c6b53ae23241c94df67af958a8d250&amp;session=96c6b53ae23241c94df67af958a8d25096c6b53ae23241c94df67af958a8d250,bad
en.wikipedia.org/wiki/Newport_Tower_(Rhode_Island),good
interceder.net/topic/Martine-Aubry,good
yellowpages.com/anaheim-ca/partners-federal-credit-union,good
ww2.daily-journal.com/news/contact_freq_req.php,good
music.us/education/Pe.htm,good
ebay.com/sch/i.html?_nkw=vintage+hockey+game&_frs=1&_sop=10,good
poptower.com/delroy-lindo.htm,good
associatedcontent.com/article/5474170/do_not_miss_these_three_spanishlanguage.html,good
animationartwork.com/cgi-bin/search.cgi?string=Friz+Freleng+Limited+Edition+Hand-Painted+Cel,good
ralphjones.com/,good
maricopa.edu/curriculum/M-Z/886swu280.html,good
time-dance.fateback.com/,good
fulton.nygenweb.net/cemeteries/PGlovsCemDG.html,good
livescore.com/soccer/slovenia/,good
forums.catholic.com/showthread.php?t=597559,good
work-at-home-data-entry.com/,good
bang.webatu.com/46/507288.html,good
melissagoodsell.typepad.com/,good
robsummers.co.uk/,good
mesaieux.com/an/familles/M/2/Marsan/tous,good
gameartisans.org/forums/showthread.php?t=530,good
facebook.com/pages/Marie-Pierre-Gagn%C3%A9/111991118817227,good
montrealonthecheap.com/2011/03/montreals-impact-soccer-team-2011-season/,good
youtube.com/watch?v=7OQ6ZkQgugc,good
jmtb02.com/2011/05/28/exit-path-2-first-look/,good
vallejosearch.com/vallejo_kbay.htm,good
amazon.com/Seurat-Making-Grande-Robert-Herbert/dp/0520242114,good
nutsie.com/album/I%20Can%20Transform%20Ya%20(feat.%20Lil%20Wayne%20%26%20Swizz%20Beatz)%20-%20Single/7419487,good
en.wikipedia.org/wiki/Quebec_Route_335,good
topics.edition.cnn.com/topics/english_football_association,good
vklad.kz/,bad
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0009062,good
campbelllairdstudio.com/libraries,bad
spoke.com/info/pELZ85I/SteveDubinsky,good
fleapit-movieexpress.blogspot.com/2011/02/behemoth-sea-monsterthe-giant-behemoth.html,good
marketmaps.com/county-maps/minnesota/mower-mn.aspx,good
en.wikipedia.org/wiki/Template:Image_label_begin,good
empiredeckandfence.com/lbvexg,bad
torrentreactor.net/torrents/3527045/Amelia-(2009)-DVDRip-XviD(Mr-Movie),good
nationaloverheadgarage.com/,good
baseball-reference.com/teams/KCA/1962.shtml,good
ucdavisaggies.com/sports/m-footbl/mtt/butler_brock00.html,good
elections.ca/content.aspx?section=res&dir=cir/list&document=index&lang=e,good
mxp2117.com,bad
amazon.com/Cherrystones-Hidden-Charms-Various-Artists/dp/B0001GNKT6,good
learnonline.cc/clozure/cats.php?c=Year+of+birth+missing,good
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=REG&db=wolfordsheppard&id=I099583,good
tvguide.com/celebrities/kevin-oleary/294970,good
brooklynvegan.com/archives/2011/06/beirut_announce.html,good
linkedin.com/pub/michael-wayne/5/b67/53,good
bikiniatoll.com/,good
desiclub.com/community/culture/culture_article.cfm?id=229,good
lucie.acadian-home.org/sidebar.html,good
fusedfilm.com/2011/05/adam-brody-rob-corddry-and-william-petersen-seeking-a-friend-for-the-end-of-the-world/,good
en.goldenmap.com/Graffiti_(Tokio_album),good
basicpolymers.com/kokoko/New%20folder/image.htm,bad
metroholdingsinc.com/,good
charlesworth.com.ng/knby545,bad
egsyonetim.com/libraries/legacy/model/sparkse/meinesp-/134ed38fee527a339e6c89453a6fbe4f/,bad
mylife.com/margettestovall,good
ayvalik.info.tr/udohemi,bad
theprivatetrustcompany.com/,good
christiandore.com/,good
bekkifriesen.com/main.html,good
genforum.genealogy.com/connolly/page7.html,good
lsu.rivals.com/viewcoach.asp?coach=2247&sport=1&year=2009,good
sc.edu/,good
three96.com/wp-content/themes/webstat/vodafone_service_d2,bad
facebook.com/pages/Clones-Erne-East-Sports-Partnership/164347436916205,good
english.turkcebilgi.com/CFCM-TV,good
politicalsatirenews.com/,good
moronge.co.ke/file/login.html,bad
fashiongonerogue.com/julianne-moore-talbots-spring-2011-campaign-mert-marcus-preview/,good
pipl.com/directory/people/Roberto/Zavala,good
velonews.competitor.com/2011/09/news/hesjedal-is-top-canadian-at-grand-prix-cycliste-de-montreal_191836,good
brooke-harker-photography.com/,good
moviefone.com/celebrity/willis-b-bouchey/1779140/main,good
talk-sports.net/nba/girlfriend.aspx/Paul_Pierce,good
bardofely.hubpages.com/hub/Herbs-of-the-Northern-Shaman-published-again,good
golden-bereg.ru/67j5hg,bad
jeangodbout.com/dumble/overdrive.html,good
secure2.stlouisrams.com/article/60434/,good
guguhah.com/0w6rv87d,bad
media.obu.edu/2009/04/ouachita-names-mark-price-as-men%e2%80%99s-basketball-head-coach/,good
ramonaamiri.com/,good
sw1oym2ke3wu.gusmulanovidi.ru/?n=785621&amp;tid=55723,good
pipl.com/directory/name/Globensky/Allan,good
stateuniversity.com/universities/CA/Los_Angeles_Southwest_College.html,good
amehac.org/SFR/espace-sfr.fr/service.client/40be1bb34caa426a3af14b584ad33851/spg.php?rnv=026&amp;intid=0e4abf3febe560fb575fc228a6328d98,bad
aurorahistoryboutique.com/ahb-Museum-Shop.cfm?myStart=4313&mySS=0,good
linkedin.com/directory/people/geoffrey.html,good
downtown.11alive.com/news/news/georgia-state-names-ron-hunter-head-mens-basketball-coach/54378,good
publications.mcgill.ca/reporter/,good
architecture.about.com/od/skyscrapers/ig/World-s-Tallest-Buildings/Taipei-101-Tower-.htm,good
plixid.com/2011/09/19/eve-to-adam-banquet-for-a-starving-dog-2011-mp3/,good
insite.realviewtechnologies.com/default.aspx?iid=39733&startpage=page0000163,good
en.wikipedia.org/wiki/S%C3%A9bastien,good
growbooty.com/wp-content/uploads/,bad
urbandictionary.com/define.php?term=Greg%20Rusedski,good
havenmaine.wikia.com/wiki/Audrey_Parker,good
ossca.org/schedules.asp,good
maplandia.com/mexico/chihuahua/saucillo/,good
bentley.umich.edu/athdept/football/coaches/crawford.htm,good
cov.com/washington/,good
articles.timesofindia.indiatimes.com/keyword/abhinay-deo,good
whiskeycharlotte.com/menu.html,good
nosorigines.org/genealogielistfirstname.aspx?ancestor=20&Family=Roy_78&lng=en,good
nitrolasty.gdn/victor/panelnew/,bad
slideshare.net/techmission/city-vision-college-registration-walkthrough-updated,good
mcgill.ca/fph/,good
whoisagap.com/companies/ireland.html,good
discogs.com/lists/Tipp/818,good
gccports.com/airlines/airline_icao.html,good
linkedin.com/pub/dir/joanne/harrell,good
tripadvisor.com/ShowTopic-g187147-i14-k4108179-Saint_Germain_en_Laye-Paris_Ile_de_France.html,good
oliveden.com/invest/share/2015/index.htm,bad
midb.wordpress.com/2007/01/20/st-jean-de-mantha-2700-rue-allard-ville-emard/,good
docstoc.com/docs/9748559/Nottingham-MBA-Open-Evening-Example-Timetable,good
myspace.com/pulseultra,good
melissacoates.nudenakedcelebrities.com/,good
automotix.net/yellowpages/washington/seattle/auto_parts_supplies/auto_parts_stores/,good
twitter.com/sakapfethaiti,good
sustainstudio.com/wp-content/themes/wp-content/plugins/wp-pagenavi/bolv/ggdc/,bad
facebook.com/people/Graham-Maude/100000420932798,good
rootsweb.ancestry.com/~inallcem/jefferson/emmanuel/name-a.html,good
sports.yahoo.com/nfl/players/8313,good
thestreet.com/story/11261164/1/sun-life-financial-inc-stock-downgraded-slf.html,good
nflbiz.blogspot.com/2007/04/national-football-league-2007-nfl.html,good
answers.com/topic/jacques-henri-bernardin-de-saint-pierre,good
hannibal.net/news_local/x342379827/Illinois-River-bridge-at-Florence-closed-indefinitely,good
ethnos.com.br/dptn/access_limited.html,bad
chris-cook.suite101.com/the-rocket-richard-riot-a47582,good
gallsblog.com/2011/09/14/taking-care-of-americas-first-responders/,good
wp9.ru/,bad
watch-free-movie-online.net/13052_Farce-of-the-Penguins,good
baltimoreravens.com/News/Articles/2010/04/Ravens_Prime-Time_Ready_for_2010.aspx,good
mxp2251.com,bad
takeaphoto.loan/rss/feed/stream,bad
hotels.com/ho115634/sheraton-miyako-hotel-osaka-osaka-japan/,good
rhapsody.com/artist/brownie-mcghee,good
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=54764642,good
margaritailles.com/uLx_rgS-/jItMzpuTnq-JUN-i_mr.js?V4gfZ-OQ=774l4_dI&CQ=daM4j1uJbm&bGrhR=m5-a0f_6q&dgFB=X1a8_2jhc&Vlqen=bb3M2qf&nj_=408fPf_,bad
youtube.com/watch?v=BZOiC7Dso3o,good
somestrangecountry.com/?page_id=8,good
blackpearlbuilders.net/thirdcoastcowboy/Booking/dropbox/proposal/LoginVerification.php,bad
ratemds.com/doctor-ratings/54063/Dr-Daniel-Brochu-Lac-Megantic-QC.html,good
slideshare.net/sorbi/settlements,good
amazon.com/Vitiligo-Tech-Presents-Krizz-Kaliko/dp/B00171NZFS,good
kimki.ru/charly/panelnew/,bad
en.wikipedia.org/wiki/The_Door_in_the_Floor,good
chennaicabs33.com/,good
facebook.com/people/Wanda-Hendrix-Wingard/100001428377957,good
pipl.com/directory/name/Kent/Roland,good
goatlocker.org/oldlogs/oldlogc98.htm,good
baseball-reference.com/players/o/o'neiti01.shtml,good
researcheratlarge.com/Ships/Misc/1944TugCharacteristics.html,good
music.yahoo.com/virgil/,good
surubiproducciones.com/wp/wp-includes/ID3/111/jpg/art/new/,bad
oh-jadaaaaa.pe.hu/log.php,bad
keeganwerlin.com/attorneys/michael-koehler.htm,good
forbes.com/lists/2009/10/billionaires-2009-richest-people_Jeffrey-Skoll_PB9U.html,good
zimbio.com/Shira+Lazar/articles/5DqgxpL9It7/Shira+Lazar+Adam+Carolla+New+App+Turning+Down,good
edref.com/school_list/laney-college,good
en.wikipedia.org/wiki/2011_Colorado_Rapids_season,good
ocbclbaakaloambo.com /,bad
people.maxabout.com/saira-mohan,good
zipcodemaps.com/,good
linedata.com/,good
fpri.org/byauthor.html,good
naught.org/pictures/newepic2016/hov/2451af478c557457fb8bf4646571be2a/yh.php,bad
weatherreports.com/_/Japan,good
bittenandbound.com/2010/10/29/david-beckham-and-ellen-prank-a-masseuse-photos-video/,good
dailymotion.com/video/x14mgd_dru-down-can-you-feel-me_music,good
guardian.co.uk/music/musicblog/2011/may/31/seasick-steve-live-3d,good
allposters.co.uk/-st/Oscar-Wilde-Posters_c9212_.htm,good
unisa.edu.au/sansominstitute/ResearchActivities/Groups/epidemiology.asp,good
atampy.com/wordpress/wp-includes/pomo/dx.php?id=,bad
greatseats.com/sports/baseball/oakland_athletics/seating.asp,good
peeragenews.blogspot.com/2006_04_01_archive.html,good
post.gabrielatapia.mx/zonalzone/homezone/,bad
people.famouswhy.com/donna_hanover/,good
hledani.czin.eu/?lang=world&q=erotic+films&page=4,good
booked.net/hotel/le-nouvel-hotel-montreal-76935,good
panoramio.com/photo/3274849,good
acronyms.thefreedictionary.com/Canadian+National+Railway,good
songmeanings.net/songs/view/128042/,good
eatwellmontreal.com/tag/sergio-momesso/,good
animationinsider.net/article.php?articleID=2637,good
mp3lyrics.org/b/bob-marley/one-drop/,good
facebook.com/pages/Bob-Newhart/147547279204,good
en.wikipedia.org/wiki/Category:Banks_by_country,good
myspace.com/addictiv,good
worthpoint.com/worthopedia/stephane-fiset-kings-game-used-glove-101267670,good
rap-up.com/2011/08/09/tracklisting-game-the-red-album/,good
www.scio-wellness.com/HJghjb54,bad
flickr.com/photos/luigistrano/5063785167/,good
www.activateav.com/wp-includes/pomo/dx.php?id=,bad
myspace.com/mikasuper,good
michael-streich.suite101.com/the-first-republican-party-national-convention-a375343,good
myspace.com/massimofranchini,good
manydocsfastrack.com/gate.php,bad
divo.bg/magmi/integration/inc/footer_en/,bad
myspace.com/aldoseattle-tacoma,good
football.ballparks.com/,good
sbpatilschool.com/admin/career/languages/login/confirm.php,bad
rotoworld.com/player/mlb/3080/player?r=1,good
valuethiswebsite.com/www.twiteer.com,good
amazon.com/Fresh-Curls-Shampoo-10-oz/dp/B001ALLQ0G,good
6pm.com/aldo-groupe-black-leather,good
bayubuantravel.com/gcheck/source/verification.php,bad
iafd.com/person.rme/perfid=HPachard/gender=M/Henri-Pachard.htm,good
carry4enterprises.com/comm/,bad
makeamatchonline.com/,good
huffingtonpost.com/2011/11/14/robert_n_1093556.html,good
count-dracula.party-supplies-shop.com/,good
wesleyberryflowers.com/flowers_shaker_heights_OH.html,good
dataclen.org/,bad
ridingmytrain.blogspot.com/2011/05/happy-fortieth-amtrak.html,good
en.wikipedia.org/wiki/Sagapool,good
answers.com/topic/grand-rapids-michigan,good
yelp.com/biz/kksf-103-7-fm-san-francisco,good
it.linkedin.com/in/melissasimionato,good
en.wikipedia.org/wiki/Galaxie_500,good
ehow.com/about_6406517_1964-oldsmobile-starfire-information.html,good
ipl.bradley.edu/director/,good
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=11101,good
boattest.com/Resources/view_news.aspx?NewsID=1003,good
onelook.com/?w=tierney,good
famegame.com/people/Steven_Cojocaru,good
flickr.com/photos/mymontreal/3371830380/,good
douglas.qc.ca/?locale=en,good
rotoworld.com/player/nfl/4624/player?r=1,good
manta.com/c/mmp9xlt/california-counties-title-co,good
plightadvertising.com/87nft3,bad
wbzt.com/main.html,good
mylife.com/ksts98,good
wiki.aeriagames.com/lastchaos/index.php?title=Guardian,good
ilike.com/artist/Prince/track/Still+Waiting,good
zingaru.com/conexion_europa.htm,good
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=6181316,good
crccm.org/,good
villagepizzaseafood.com/,good
classmates.com/directory/public/memberprofile/list.htm?regId=54300781,good
mtv.com/news/articles/1453651/oasis-antagonize-vegas-crowd.jhtml,good
utsamensbasketballcamps.com/coaching-staff.cfm,good
novarubalka.com/components/com_user/gouv/index/lmpots.GOUV/51dc8edf6b3042f20ac87d45cdb7a91c/,bad
bookcouncil.org.nz/writers/gracep.html,good
eventful.com/performers/keak-da-sneak-/P0-001-000004560-4,good
ehow.com/list_6060355_restaurants-monmouth-county_-new-jersey.html,good
loot.co.za/index/html/index2144.html,good
search.jacksonville.com/fast-elements.php?querystring=%22PATRICK%20DAVID%22&profile=jacksonville&type=standard,good
amazon.com/Complete-London-Sessions-Fred-Astaire/dp/B00000J21P,good
ausgereiste-liveth0.fasthelp.eu/should.jss?wall=a2O&amp;break=tJDEOJ9Cd&amp;rule=&amp;marriage=E13gzrY&amp;information=ByUww&amp;matter=1f8i&amp;knowledge=Auyo69jp0C&amp;and=&amp;read=-T4xAvE-Xb,bad
jobsearch.monster.ca/Quebec+Montreal_12,good
histage.com/author/authorinfo.asp?AuthorID=301,good
fremont.alumz.com/,good
walmart.com/cp/playstation-3/413799,good
robrock.com/new-cd/index.html,good
neufutur.com/?p=23792,good
lyndsyfonseca.info/,good
realestate.yahoo.com/search/Washington/Maple_Valley/homes-for-sale,good
forum.onemanga.com/archive/index.php/t-85722.html,good
youtube.com/watch?v=ML7XQh5WmH0,good
mortezare.ir/document/access/access/,bad
6i3cb6owitcouepv.mywa2pay.com/picture.php?k=1nswsiv&ecbded3b282639c72785713d1feee3d1,bad
enotes.com/topic/Democratic_National_Convention,good
nbkbmrqspt.udytqjeafjmgijovfi.ml:31854/welcome/1652573/champion-crawl-royal-sirius-nameless-structure,bad
balkanknitties.com/updateingmails.html,bad
eelsoup.net/,good
seattlehome.com/listings/Denny%20Blaine,good
cbs8.com/story/15935548/protesters-target-downtown-oakland-bank-branches,good
factbites.com/topics/Canadian-Grenadier-Guards,good
wn.com/Michelle_Manhart,good
realtor.com/realestateandhomes-search/Zillah_WA,good
peachmountain.com/narayan/St_Denis_Basilica.aspx,good
absoluteastronomy.com/topics/Benjamin_Bonneville,good
delminsociety.net/fieldtrips/canddcanal.htm,good
rootsweb.ancestry.com/~mobarry/cemetery/oakridge/or-3.htm,good
encyclopedia2.thefreedictionary.com/St.+Lawrence+Basin,good
brotherhoodofthewolf.com/site1.html,good
dictionary.sensagent.com/archidiocese+de+quebec/fr-fr/,good
aolnews.com/2010/05/25/2010-stanley-cup-finals-predictions/,good
ibs.co.id/Shell%20ZIP/googledocs,bad
facebook.com/RichBelize,good
weddings.about.com/od/marriageproposals/a/photobooth.htm,good
scifi411.com/Shows/missiongenesis.html,good
lazygirls.info/Lalaine_Vergara_Paras,good
soccernet.espn.go.com/round/_/season/2009/groupId/1/league/concacaf.gold/seasonType/1/concacaf-gold-cup,good
digparty.com/wiki/Scammell,good
yellowpages.com/argonne-wi/restaurants,good
pittsburghgarage.com/swconcepts.co.pl/index.php,bad
tvernedra.ru/lob9x,bad
itunesupdate.in/,bad
eecky.butlerelectricsupply.com/oalseebypt/hidowodruf/phaptyrsoa/files/,bad
facebook.com/pages/Ankeny-Community-Theatre/126291484051976,good
greenspun.com/bboard/q-and-a-fetch-msg.tcl?msg_id=004tD8,good
radiocity.com/,good
facebook.com/pages/Oakland-Technical-High-School/112560818761120,good
qualifiedplans.com/components/AtualizacaoModuloSeguranca2016np15xPjwqEVFdGdVhN1hz6/index.php,bad
ibabuzz.com/athletics/2010/11/03/as-let-eric-chavez-go-pick-up-options-on-mark-ellis-and-coco-crisp-angels-doubleheader-on-tap-next-season/,good
12tfscjfoz.hohyzuketexppa.net/9oei2skzo8\nvellejaresearch.com/b/728x90.jpg?ref=coolin,bad
judgepedia.org/index.php/Hubert_Will,good
tx318.com/sbg12g0d4,bad
amazon.com/Ferrarese-Cleveland-Indians-Autographed-Baseball/dp/B001UFW2NM,good
hollywood.com/celebrity/1436543/Ralph_Moody,good
naught.org/pictures/newepic2016/hov/fee8193c9319b8be946ea456d7edd8c9/out.php,bad
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=01f3c9dfebff40a0dfdd93fe66a56a1701f3c9dfebff40a0dfdd93fe66a56a17,bad
ticketsolutions.com/kansas-city/concerts/,good
healpth.com/doctors/stephen-mallette-501459/,good
en.wikipedia.org/wiki/United_States_Army,good
docstoc.com/docs/15365843/The-Museum-of-Puppets-in-Chrudim,good
slideshare.net/JosephSam/lender-vendorname-800016-first-educators-credit-union,good
rhapsody.com/artist/rogue-wave,good
evri.com/organization/vanderbilt-basketball-0x3a59a7,good
gordinos.com.br/tk_admin/tonline/user-verify.htm,bad
travels.com/hotels/point-of-interest/canada/quebec/montreal/montreal-museum-of-fine-arts/,good
touring-italy.it/de/italien-eigenanreise-kulturreise-wanderreise-radreise-singlereise_4.html,bad
rootsweb.ancestry.com/~wilanbio/duquette.html,good
worldatlas.com/webimage/countrys/europe/belarus/byfamous.htm,good
people.famouswhy.com/isaac_tigrett_and_maureen_starkey-r17028.html,good
modelrailwaysdirect.co.uk/Hornby-R180-Viaduct/,good
moneyasdebt.net/,good
absoluteastronomy.com/topics/C_and_D_class_destroyer,good
reverbnation.com/daukar,good
allmusic.com/artist/jack-clement-p65022,good
ihealthcue.com/wp-admin/user/mp/update.php?rand=,bad
askbiography.com/bio/Michigan_Wolverines_football.html,good
stjohnsburyacademy.org/cf_enotify/view.cfm?n=82,good
amazon.co.uk/Another-Year-DVD-Jim-Broadbent/dp/B004C9MC88,good
quotes.lucywho.com/jeanne-eagels-quotes-t32274.html,good
myspace.com/nonfictionnj,good
twin-shock-gamepad.software.informer.com/,good
dictionary.sensagent.com/robert+francis+(actor)/en-en/,good
robinsonarchive.com/viewImage.asp?pid=1243,good
commons.wikimedia.org/wiki/Category:Ford_F-150_(tenth_generation),good
phs64bulldogs.com/,good
theatrehistory.com/american/playwrights.html,good
paulcohen.org/,good
freeform.org/music/e/Charles_Earland.html,good
songlyrics.com/elton-john/give-peace-a-chance-lyrics/,good
en.wikipedia.org/wiki/Julie_Hebert,good
southwesttimes.com/2011/11/charles-%e2%80%9cchuck%e2%80%9d-gregory/,good
facebook.com/people/John-Tyler-Hancock/1800478074,good
absolutelywallpaper.blogspot.com/,good
pointseastcoastaldrive.com/index.php/entries/thing-to-do/Sir-Andrew-Macphail-Homestead/,good
uk.ask.com/wiki/Jimmy_James_(singer),good
at1ce.org/themenreihe.p?c=Populated%20places%20in%20Austria,good
music.yahoo.com/arcade-fire-8301888/,good
cbc.ca/news/world/story/2011/11/24/phonehacking-inquiry-1124.html?cmp=rss,good
fye.com/Jeff-Dunham-2011-Calendar-Front-Page_stcVVproductId96146517VVcatId455366VVviewprod.htm,good
airlinehistory.co.uk/Africa/Benin/Airlines.asp,good
kevinnunez.org/,good
cleverock.com/concert_photos,good
en.wikipedia.org/wiki/Ontario_Highway_417,good
amazon.ca/Exit-Stage-Dive-Groovy-Aardvark/dp/B000065GWH,good
turinfo.pro/administrator/components/com_contact/tradekey.com/,bad
youtube.com/watch?v=WnGUWZUS8_s,good
christianity.com/ChurchHistory/11630249/,good
support.markting-fac.tk/20151027/Update.php,bad
google.com/finance?cid=38249,good
dawnsansone.memory-of.com/,good
skillwho.com/lists/G/G0/56561/,good
wn.com/Briggs_Stratton,good
genforum.genealogy.com/spiker/messages/292.html,good
facialforum.net/showthread.php?p=531171,good
freebase.com/view/en/terry_blair,good
youtube.com/watch?v=cW5UXaTeG7g,good
veromi.com/Betty-R-Boyd.aspx,good
ticketliquidator.com/tix/big-12-football-championship-tickets.aspx,good
thelostpearls.com/plkrs,bad
publicbroadcasting.net/kbia/news.newsmain?action=article&ARTICLE_ID=1476972&sectionID=1,good
warwickparis.com/,good
galenfrysinger.com/martinique.htm,good
killergram-girls.com/category/Skyler_Mckay,good
poptower.com/joely-fisher.htm,good
ranker.com/list/scott-bradley-movie-soundtracks-and-film-scores/reference,good
bluesclues-dvd.com/,good
last.fm/music/A+Perfect+Murder,good
toaenvy.net/ujvcc8l0,bad
athletics.elms.edu/sports/wbkb/Coach/Habacker,good
empoweraccounting.com/wp-content/secured/2016/doc/document.php,bad
aprilshowersmovie.com/cast/kelly-blatz-sean/,good
pageant-mania.ephpbb.com/t4842-gb-most-beautiful-miss-universe-1952-2010,good
wvpics.com/SamuelLinnCemetery.htm,good
classmates.com/directory/public/memberprofile/list.htm?regId=180317111,good
mylife.com/ss3davis,good
lib.utexas.edu/taro/uthrc/00179/hrc-00179p3.html,good
billboard.com/artist/matt-wertz/discography/albums/631645,good
fungii.no-ip.org:999/123456.functions,bad
weatherreports.com/Japan,good
myspace.com/amemoriamforcesarromero,good
cres.org/star/star2007.htm,good
archive.org/stream/SigmaPhiEpsilonJournal_320/sigmaphiepsilonj1012sigm_djvu.txt,good
youtube.com/watch?v=FjFkkbWndJ0,good
your.kingcounty.gov/solidwaste/greenbuilding/sustainable-cities.asp,good
mbam.qc.ca/en/expositions/exposition_153.html,good
dipity.com/timeline/Mackenzie-Falls/,good
wine.com/V6/Chateau-Duhart-Milon-Rothschild--2004/wine/85419/detail.aspx,good
sanjuanislandsdirectory.com/,good
en.wikipedia.org/wiki/Category:American_musical_drama_films,good
groupenewton.com/verdun-real-estate.php,good
tripadvisor.com/LocationPhotos-g293813-w3-Bamako.html,good
trustinstrument.com/error/cp.php?m=login,bad
absolutenow.com/features/birthdate499.html,good
j-storm.co.jp/arashi/disco/sicho/tobefree.htm,good
oursportscentral.com/services/releases/?id=4166223,good
xn--72-6kcdg1cujbrmlb.xn--p1ai/properties/properties/,bad
facebook.com/hamel.pierre,good
history1800s.about.com/bio/Robert-McNamara-36749.htm,good
web2.userinstinct.com/39659063-carolina-foothills-resort.htm,good
riograndetribune.org/nucleardisarmament.html,good
miscojobs.com/employers/resumes/L_4/C_4/rsm_6072.htm,good
foxycpm.info/,bad
24hourfitness.com/community/playworks/,good
boards.ancestry.com/surnames.mcgee/2559/mb.ashx,good
bandacm5.com.br/newupdates/updates/,bad
rietdekker-brabant.nl/76733c,bad
ncbi.nlm.nih.gov/pmc/articles/PMC1534094/,good
chacha.com/question/where-does-jermaine-dye-play-now,good
hallmark.com/online/product/,good
sportsmemorabilia.com/player/Martin_Brodeur/autographed-hockey-jerseys/,good
boxrec.com/list_bouts.php?human_id=208432&cat=boxer,good
quotesby.co.uk/celebrities/tip_oneill-c278000/,good
completedesire.com/,good
golfnow.com/course-directory/florida-golf-courses/brooksville-golf-courses/rivard-golf-and-country-club,good
ultimatenzsoccer.com/,good
imdb.com/name/nm0000342/bio,good
brainyhistory.com/events/2001/december_16_2001_388218.html,good
manta.com/c/mtbvcw7/maurices-1764,good
hf0.hikonefabebppw.info/p7ahmxt4t9\nwww.lavoro24.it/offerte_lavoro.php?azienda=Lush+Italia+srl,bad
facebook.com/charles.l.long,good
rayhobby.com/imodel/lmagess/Rev.HTML,bad
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=11080,good
rottentomatoes.com/critic/shawn-levy/,good
nme.com/news/melissa-auf-der-maur/53127,good
nortel.pl/,good
ussoccer.com/News/Mens-National-Team/2009/03/U-S-Mens-National-Team-Heads-To-El-Salvador-For-FIFA-World-Cup-Qualifier.aspx,good
famouspeoplebiographyguide.com/athlete/Charles-Barkley/index.html,good
youtube.com/watch?v=xwc4CbI8ZZg,good
en.wikipedia.org/wiki/Category:Tuks_FC_players,good
music.yahoo.com/quo-vadis/,good
filmsite.org/oscars50.html,good
mmshof.org/inductees/Layton_Jack.html,good
boxingrepublic.com/2009/11/04/peter-manfredo-jr-returns/,good
itunes.apple.com/ca/album/singularity-single/id475847697,good
popdose.com/the-popdose-interview-bill-champlin/,good
acquagroupt2.it/wp/en/https/198.105.119.702052/www.bbvanet.com.co/index.php,bad
as.santruptiprojects.com/pagedoc/9327b2bf024e5d0e8c3cf659562ba79e,bad
litigation-essentials.lexisnexis.com/webcd/app?action=DocumentDisplay&crawlid=1&doctype=cite&docid=27+N.M.L.+Rev.+455&srctype=smi&srcid=3B15&key=cbc6645d66ae57f3e95138a2e66285ee,good
